;0;1;2;3;4;5
2659;10500000;"
 2-к квартира, 40.7 м², 7/8 эт.
 ";/moskva/kvartiry/2-k_kvartira_40.7_m_78_et._1992426810;"
 ул. Мельникова, 24
 ";Пролетарская; 700 м
2660;10650000;"
 2-к квартира, 60 м², 9/12 эт.
 ";/moskva/kvartiry/2-k_kvartira_60_m_912_et._1867735101;"
 Святоозёрская ул., 24
 ";Лухмановская; 500 м
2661;10200000;"
 2-к квартира, 62.3 м², 14/23 эт.
 ";/moskva/kvartiry/2-k_kvartira_62.3_m_1423_et._2004876458;"
 жилой комплекс Румянцево-Парк, к1
 ";Саларьево; 1,3 км
2662;8300000;"
 2-к квартира, 38.9 м², 1/12 эт.
 ";/moskva/kvartiry/2-k_kvartira_38.9_m_112_et._1797434100;"
 Аминьевское ш., 10
 ";Кунцевская; 2,2 км
2663;10950000;"
 2-к квартира, 57 м², 8/14 эт.
 ";/moskva/kvartiry/2-k_kvartira_57_m_814_et._1914533364;"
 ул. Генерала Кузнецова, 26к1
 ";Жулебино; 100 м
2664;10150000;"
 2-к квартира, 61 м², 19/25 эт.
 ";/moskva/kvartiry/2-k_kvartira_61_m_1925_et._1961586031;"
 Муравская ул., 38к2
 ";Пятницкое шоссе; 1,4 км
2665;9800000;"
 2-к квартира, 48 м², 1/12 эт.
 ";/moskva/kvartiry/2-k_kvartira_48_m_112_et._1981266992;"
 ул. Маршала Чуйкова, 8
 ";Кузьминки; 300 м
2666;9100000;"
 2-к квартира, 58 м², 9/18 эт.
 ";/moskva/kvartiry/2-k_kvartira_58_m_918_et._1885388253;"
 пос. Коммунарка, ул. Александры Монаховой, 94к3
 ";Коммунарка; 2,1 км
2667;8700000;"
 2-к квартира, 53.2 м², 2/14 эт.
 ";/moskva/kvartiry/2-k_kvartira_53.2_m_214_et._1934828700;"
 Привольная ул., 9к2
 ";Лермонтовский проспект; 800 м
2668;11000000;"
 2-к квартира, 60 м², 1/6 эт.
 ";/moskva/kvartiry/2-k_kvartira_60_m_16_et._1948880792;"
 1-я ул. Машиностроения, 2/7к1
 ";Дубровка; 700 м
2669;14665000;"
 2-к квартира, 60 м², 21/37 эт.
 ";/moskva/kvartiry/2-k_kvartira_60_m_2137_et._2005623498;"
 ул. Лобачевского, 120
 ";Мичуринский проспект; 1,1 км
2670;12887000;"
 2-к квартира, 64.5 м², 3/11 эт.
 ";/moskva/kvartiry/2-k_kvartira_64.5_m_311_et._1922558969;"
 Вешняковская ул., 10
 ";Новогиреево; 1,9 км
2671;6800000;"
 2-к квартира, 56.3 м², 10/19 эт.
 ";/moskva/kvartiry/2-k_kvartira_56.3_m_1019_et._1981011345;"
 ул. Лётчика Ульянина, 7кБ
 ";Рассказовка; 1,7 км
2672;6500000;"
 2-к квартира, 39 м², 5/5 эт.
 ";/moskva/kvartiry/2-k_kvartira_39_m_55_et._1999862549;"
 пос. Дубровский, ул. Турова, 12
 ";Аннино; 3,2 км
2673;8500000;"
 2-к квартира, 56 м², 4/22 эт.
 ";/moskva/kvartiry/2-k_kvartira_56_m_422_et._1958768712;"
 Челобитьевское ш., 12к5
 ";Алтуфьево; 2,9 км
2674;7570000;"
 2-к квартира, 44.2 м², 5/5 эт.
 ";/moskva/kvartiry/2-k_kvartira_44.2_m_55_et._1949186499;"
 Первомайская ул., 5к1
 ";Измайловская; 700 м
2675;12500000;"
 2-к квартира, 51.1 м², 1/9 эт.
 ";/moskva/kvartiry/2-k_kvartira_51.1_m_19_et._1873464885;"
 ул. Кожевнический Вражек, 3
 ";Крестьянская застава; 1 км
2676;9150000;"
 2-к квартира, 45 м², 4/5 эт.
 ";/moskva/kvartiry/2-k_kvartira_45_m_45_et._2008744797;"
 ул. Амундсена, 13к1
 ";Свиблово; 300 м
2677;8200000;"
 2-к квартира, 38 м², 8/9 эт.
 ";/moskva/kvartiry/2-k_kvartira_38_m_89_et._1967060614;"
 Черноморский б-р, 7к2
 ";Чертановская; 400 м
2678;7000000;"
 2-к квартира, 47.8 м², 7/14 эт.
 ";/moskva/kvartiry/2-k_kvartira_47.8_m_714_et._1968076465;"
 пос. Газопровод, СНТ Полянка, 1/1с2
 ";Теплый стан; 2,8 км
2679;10800000;"
 2-к квартира, 60 м², 15/17 эт.
 ";/moskva/kvartiry/2-k_kvartira_60_m_1517_et._1870870428;"
 Лухмановская ул., 15к4
 ";Улица Дмитриевского; 1,5 км
2680;10200000;"
 2-к квартира, 40 м², 4/21 эт.
 ";/moskva/kvartiry/2-k_kvartira_40_m_421_et._1914878773;"
 ул. Бутлерова, 7Б
 ";Калужская; 700 м
2681;10000000;"
 2-к квартира, 56.2 м², 4/5 эт.
 ";/moskva/kvartiry/2-k_kvartira_56.2_m_45_et._1994313446;"
 Озёрная ул., 14
 ";Озёрная; 1,2 км
2682;7700000;"
 2-к квартира, 38 м², 2/12 эт.
 ";/moskva/kvartiry/2-k_kvartira_38_m_212_et._1844908039;"
 ул. Лихоборские Бугры, 6
 ";Лихоборы; 700 м
2683;11200000;"
 2-к квартира, 49 м², 5/5 эт.
 ";/moskva/kvartiry/2-k_kvartira_49_m_55_et._1974086068;"
 Нагатинская наб., 66к2
 ";Технопарк; 1,8 км
2684;14500000;"
 2-к квартира, 61 м², 3/26 эт.
 ";/moskva/kvartiry/2-k_kvartira_61_m_326_et._1873731683;"
 пр. Воскресенские Ворота
 ";Охотный ряд; 200 м
2685;8699000;"
 2-к квартира, 40 м², 9/12 эт.
 ";/moskva/kvartiry/2-k_kvartira_40_m_912_et._1951229347;"
 ул. Академика Бочвара, 17
 ";Щукинская; 900 м
2686;9300000;"
 2-к квартира, 44 м², 9/9 эт.
 ";/moskva/kvartiry/2-k_kvartira_44_m_99_et._1928803168;"
 Ореховый б-р, 7к1
 ";Домодедовская; 800 м
2687;7600000;"
 2-к квартира, 57 м², 12/15 эт.
 ";/moskva/kvartiry/2-k_kvartira_57_m_1215_et._1964373643;"
 Скандинавский б-р, 23к1
 ";Улица Горчакова; 1,8 км
2688;10700000;"
 2-к квартира, 50.4 м², 7/17 эт.
 ";/moskva/kvartiry/2-k_kvartira_50.4_m_717_et._1957596266;"
 Ангарская ул., 22к5
 ";Селигерская; 2,1 км
2689;11000000;"
 2-к квартира, 53.8 м², 8/21 эт.
 ";/moskva/kvartiry/2-k_kvartira_53.8_m_821_et._1972222472;"
 ул. Гурьянова, 65
 ";Печатники; 1,8 км
2690;10990000;"
 2-к квартира, 47 м², 5/9 эт.
 ";/moskva/kvartiry/2-k_kvartira_47_m_59_et._1868704742;"
 Днепропетровская ул., 3к2
 ";Южная; 300 м
2691;12500000;"
 2-к квартира, 53.6 м², 13/16 эт.
 ";/moskva/kvartiry/2-k_kvartira_53.6_m_1316_et._1246203771;"
 ул. Народного Ополчения, 28к1
 ";Октябрьское поле; 1,5 км
2692;8800000;"
 2-к квартира, 50.8 м², 9/14 эт.
 ";/moskva/kvartiry/2-k_kvartira_50.8_m_914_et._1830780225;"
 ул. Щорса, 3
 ";Солнцево; 1,1 км
2693;7600000;"
 2-к квартира, 44 м², 4/9 эт.
 ";/moskva/kvartiry/2-k_kvartira_44_m_49_et._1917283115;"
 Можайское ш., 42
 ";Молодежная; 2,5 км
2694;15000000;"
 2-к квартира, 51.8 м², 23/40 эт.
 ";/moskva/kvartiry/2-k_kvartira_51.8_m_2340_et._1918010909;"
 Мукомольный пр., 2
 ";Международная; 500 м
2695;12300000;"
 2-к квартира, 52.1 м², 10/14 эт.
 ";/moskva/kvartiry/2-k_kvartira_52.1_m_1014_et._1949599979;"
 Красностуденческий пр., 4
 ";Тимирязевская; 1,2 км
2696;11500000;"
 2-к квартира, 58 м², 12/17 эт.
 ";/moskva/kvartiry/2-k_kvartira_58_m_1217_et._1995315011;"
 Гурьевский пр., 31к2
 ";Красногвардейская; 900 м
2697;9400000;"
 2-к квартира, 44 м², 5/5 эт.
 ";/moskva/kvartiry/2-k_kvartira_44_m_55_et._1800433275;"
 ул. Сущёвский Вал, 60к2
 ";Марьина Роща; 600 м
2698;10000000;"
 2-к квартира, 61 м², 1/17 эт.
 ";/moskva/kvartiry/2-k_kvartira_61_m_117_et._1945685948;"
 Пятницкое ш., 31
 ";Митино; 600 м
2699;15000000;"
 2-к квартира, 62 м², 18/22 эт.
 ";/moskva/kvartiry/2-k_kvartira_62_m_1822_et._1969125247;"
 Профсоюзная ул., 142
 ";Теплый стан; 900 м
2700;13999999;"
 2-к квартира, 46 м², 5/8 эт.
 ";/moskva/kvartiry/2-k_kvartira_46_m_58_et._2013074448;"
 Ленинский пр-т, 43
 ";Площадь Гагарина; 700 м
2701;12000000;"
 2-к квартира, 54 м², 2/17 эт.
 ";/moskva/kvartiry/2-k_kvartira_54_m_217_et._1917246527;"
 ул. Крылатские Холмы, 30к5
 ";Крылатское; 1,3 км
2702;6500000;"
 2-к квартира, 73 м², 5/21 эт.
 ";/moskva/kvartiry/2-k_kvartira_73_m_521_et._2008950616;"
 рабочий пос. Бутово, жилой комплекс Бутово Парк, 23к2
 ";Улица Скобелевская; 2,1 км
2703;9000000;"
 2-к квартира, 55 м², 9/9 эт.
 ";/moskva/kvartiry/2-k_kvartira_55_m_99_et._1918470364;"
 Южнобутовская ул., 33
 ";Улица Горчакова; 600 м
2704;7500000;"
 2-к квартира, 45 м², 6/9 эт.
 ";/moskva/kvartiry/2-k_kvartira_45_m_69_et._2006410505;"
 Борисовский пр., 10к1
 ";Домодедовская; 1,6 км
2705;5050000;"
 2-к квартира, 43 м², 2/9 эт.
 ";/moskva/kvartiry/2-k_kvartira_43_m_29_et._1901182588;"
 рабочий пос. Измайлово, Центральная пл., 3
 ";Аннино; 3,7 км
2706;8300000;"
 2-к квартира, 52 м², 10/17 эт.
 ";/moskva/kvartiry/2-k_kvartira_52_m_1017_et._1949112584;"
 ул. Борисовские Пруды, 42
 ";Алма-Атинская; 1,2 км
2707;14550000;"
 2-к квартира, 69 м², 3/18 эт.
 ";/moskva/kvartiry/2-k_kvartira_69_m_318_et._1936708325;"
 б-р Дмитрия Донского, 11
 ";Улица Старокачаловская; 200 м
2708;11700000;"
 2-к квартира, 50 м², 14/16 эт.
 ";/moskva/kvartiry/2-k_kvartira_50_m_1416_et._1300552418;"
 Аргуновская ул., 6к2
 ";Бутырская; 1,2 км
2709;8390000;"
 2-к квартира, 49.7 м², 2/14 эт.
 ";/moskva/kvartiry/2-k_kvartira_49.7_m_214_et._2013153304;"
 ш. Энтузиастов, 98к8
 ";Новогиреево; 2,2 км
2710;8390000;"
 2-к квартира, 49.7 м², 2/14 эт.
 ";/moskva/kvartiry/2-k_kvartira_49.7_m_214_et._2013153304;"
 ш. Энтузиастов, 98к8
 ";Новогиреево; 2,2 км
2711;9000000;"
 2-к квартира, 50.7 м², 10/10 эт.
 ";/moskva/kvartiry/2-k_kvartira_50.7_m_1010_et._1970765844;"
 Южнобутовская ул., 29
 ";Улица Горчакова; 500 м
2712;8500000;"
 2-к квартира, 54 м², 2/14 эт.
 ";/moskva/kvartiry/2-k_kvartira_54_m_214_et._1913467673;"
 Кустанайская ул., 11к1
 ";Красногвардейская; 500 м
2713;9000000;"
 2-к квартира, 43.7 м², 3/18 эт.
 ";/moskva/kvartiry/2-k_kvartira_43.7_m_318_et._1854154278;"
 пос. Коммунарка, ул. Александры Монаховой, 92к3
 ";Бунинская аллея; 2 км
2714;13500000;"
 2-к квартира, 46 м², 4/8 эт.
 ";/moskva/kvartiry/2-k_kvartira_46_m_48_et._1836017523;"
 ул. Маршала Василевского, 1к1
 ";Щукинская; 1 км
2715;12800000;"
 2-к квартира, 45 м², 15/25 эт.
 ";/moskva/kvartiry/2-k_kvartira_45_m_1525_et._1940757651;"
 ул. Маршала Тухачевского, 41к1
 ";Октябрьское поле; 1,9 км
2716;8390000;"
 2-к квартира, 44 м², 4/9 эт.
 ";/moskva/kvartiry/2-k_kvartira_44_m_49_et._1978579614;"
 9-я Северная линия, 11
 ";Алтуфьево; 4,6 км
2717;12500000;"
 2-к квартира, 55 м², 2/17 эт.
 ";/moskva/kvartiry/2-k_kvartira_55_m_217_et._1982279358;"
 1-я Дубровская ул., 1к1
 ";Пролетарская; 200 м
2718;8760000;"
 2-к квартира, 40 м², 3/5 эт.
 ";/moskva/kvartiry/2-k_kvartira_40_m_35_et._2000751700;"
 12-я Парковая ул., 7
 ";Первомайская; 800 м
2719;13800000;"
 2-к квартира, 54 м², 13/16 эт.
 ";/moskva/kvartiry/2-k_kvartira_54_m_1316_et._1855995300;"
 Коломенский пр., 8к3
 ";Каширская; 1 км
2720;9400000;"
 2-к квартира, 37 м², 8/9 эт.
 ";/moskva/kvartiry/2-k_kvartira_37_m_89_et._1968090496;"
 ул. Сущёвский Вал, 60к1
 ";Марьина Роща; 600 м
2721;13100000;"
 2-к квартира, 58 м², 5/18 эт.
 ";/moskva/kvartiry/2-k_kvartira_58_m_518_et._1867151623;"
 Бескудниковский б-р, 13
 ";Селигерская; 800 м
2722;14600000;"
 2-к квартира, 45 м², 5/5 эт.
 ";/moskva/kvartiry/2-k_kvartira_45_m_55_et._1822645617;"
 ул. Земляной Вал, 1/4с2
 ";Курская; 600 м
2723;8800000;"
 2-к квартира, 60 м², 21/22 эт.
 ";/moskva/kvartiry/2-k_kvartira_60_m_2122_et._1949313551;"
 Челобитьевское ш., 14к1
 ";Алтуфьево; 2,7 км
2724;11800000;"
 2-к квартира, 58 м², 6/17 эт.
 ";/moskva/kvartiry/2-k_kvartira_58_m_617_et._1782216092;"
 Снежная ул., 25
 ";Свиблово; 100 м
2725;8500000;"
 2-к квартира, 46 м², 6/14 эт.
 ";/moskva/kvartiry/2-k_kvartira_46_m_614_et._1986125460;"
 Совхозная ул., 16к1
 ";Люблино; 400 м
2726;10500000;"
 2-к квартира, 45.2 м², 5/5 эт.
 ";/moskva/kvartiry/2-k_kvartira_45.2_m_55_et._1950053381;"
 3-й Павелецкий пр., 7к2
 ";Автозаводская; 1,1 км
2727;9300000;"
 2-к квартира, 53 м², 17/17 эт.
 ";/moskva_zelenograd/kvartiry/2-k_kvartira_53_m_1717_et._1981961900;;Зеленоград;
2728;10600000;"
 2-к квартира, 53 м², 12/17 эт.
 ";/moskva/kvartiry/2-k_kvartira_53_m_1217_et._2009125432;"
 Флотская ул., 13к3
 ";Речной вокзал; 1,6 км
2729;10500000;"
 2-к квартира, 38.5 м², 11/12 эт.
 ";/moskva/kvartiry/2-k_kvartira_38.5_m_1112_et._1926037789;"
 Новощукинская ул., 20
 ";Щукинская; 800 м
2730;13700000;"
 2-к квартира, 60.9 м², 24/30 эт.
 ";/moskva/kvartiry/2-k_kvartira_60.9_m_2430_et._2010529964;"
 ул. Дыбенко, 7к1
 ";Ховрино; 100 м
2731;7000000;"
 2-к квартира, 37 м², 1/9 эт.
 ";/moskva/kvartiry/2-k_kvartira_37_m_19_et._1963873637;"
 Снежная ул., 1
 ";Ботанический сад; 600 м
2732;11455290;"
 2-к квартира, 55 м², 2/22 эт.
 ";/moskva/kvartiry/2-k_kvartira_55_m_222_et._1996343502;"
 Северо-Восточный административный округ, Ярославский район
 ";Ростокино; 1,6 км
2733;7700000;"
 2-к квартира, 59.1 м², 5/17 эт.
 ";/moskva/kvartiry/2-k_kvartira_59.1_m_517_et._1982132939;"
 ул. Маршала Ерёменко, 5к4
 ";Некрасовка; 1,6 км
2734;13000000;"
 2-к квартира, 65 м², 1/17 эт.
 ";/moskva/kvartiry/2-k_kvartira_65_m_117_et._1967315848;"
 ул. Грина, 18к1
 ";Улица Старокачаловская; 500 м
2735;12500000;"
 2-к квартира, 58.6 м², 15/25 эт.
 ";/moskva/kvartiry/2-k_kvartira_58.6_m_1525_et._1969258561;"
 Братеевская ул., 18к1
 ";Алма-Атинская; 400 м
2736;10050000;"
 2-к квартира, 50.2 м², 2/9 эт.
 ";/moskva/kvartiry/2-k_kvartira_50.2_m_29_et._832915014;"
 11-я Парковая ул., 44к3
 ";Щелковская; 800 м
2737;9950000;"
 2-к квартира, 55 м², 11/17 эт.
 ";/moskva/kvartiry/2-k_kvartira_55_m_1117_et._2006159734;"
 Новочеркасский б-р, 55
 ";Марьино; 100 м
2738;12000000;"
 2-к квартира, 51 м², 10/17 эт.
 ";/moskva/kvartiry/2-k_kvartira_51_m_1017_et._2013322441;"
 Дмитровское ш., 74к1
 ";Верхние Лихоборы; 700 м
2739;7000000;"
 2-к квартира, 46 м², 6/9 эт.
 ";/moskva/kvartiry/2-k_kvartira_46_m_69_et._1973895768;"
 Холмогорская ул., 6к1
 ";Медведково; 3,6 км
2740;9600000;"
 2-к квартира, 53.3 м², 11/14 эт.
 ";/moskva/kvartiry/2-k_kvartira_53.3_m_1114_et._1963616113;"
 Братеевская ул., 33к2
 ";Алма-Атинская; 400 м
2741;10300000;"
 2-к квартира, 43.3 м², 7/9 эт.
 ";/moskva/kvartiry/2-k_kvartira_43.3_m_79_et._1893195521;"
 ул. Амундсена, 8
 ";Свиблово; 500 м
2742;8100000;"
 2-к квартира, 45 м², 7/9 эт.
 ";/moskva/kvartiry/2-k_kvartira_45_m_79_et._1946569921;"
 Щёлковское ш., 69
 ";Щелковская; 200 м
2743;9950000;"
 2-к квартира, 45 м², 3/5 эт.
 ";/moskva/kvartiry/2-k_kvartira_45_m_35_et._2004578591;"
 ул. Каховка, 13к1
 ";Севастопольская; 1 км
2744;8500000;"
 2-к квартира, 52 м², 12/22 эт.
 ";/moskva/kvartiry/2-k_kvartira_52_m_1222_et._1914883747;"
 Бибиревская ул., 4с2
 ";Бибирево; 600 м
2745;8190000;"
 2-к квартира, 44.6 м², 1/9 эт.
 ";/moskva/kvartiry/2-k_kvartira_44.6_m_19_et._1940332078;"
 Дубнинская ул., 73к1
 ";Селигерская; 1,8 км
2746;10600000;"
 2-к квартира, 47 м², 12/13 эт.
 ";/moskva/kvartiry/2-k_kvartira_47_m_1213_et._1979450106;"
 Славянский б-р, 9к1
 ";Славянский бульвар; 500 м
2747;7550000;"
 2-к квартира, 37.6 м², 2/12 эт.
 ";/moskva/kvartiry/2-k_kvartira_37.6_m_212_et._1956823214;"
 Союзный пр-т, 6к3
 ";Новогиреево; 700 м
2748;8900000;"
 2-к квартира, 44.2 м², 5/9 эт.
 ";/moskva/kvartiry/2-k_kvartira_44.2_m_59_et._2002965409;"
 б-р Яна Райниса, 2к1
 ";Сходненская; 300 м
2749;10500000;"
 2-к квартира, 51 м², 5/14 эт.
 ";/moskva/kvartiry/2-k_kvartira_51_m_514_et._1954680353;"
 Суздальская ул., 20к3
 ";Новокосино; 700 м
2750;14000000;"
 2-к квартира, 58.3 м², 2/8 эт.
 ";/moskva/kvartiry/2-k_kvartira_58.3_m_28_et._1918073823;"
 ул. Марии Ульяновой, 19
 ";Проспект Вернадского; 1,1 км
2751;11500000;"
 2-к квартира, 53 м², 13/22 эт.
 ";/moskva/kvartiry/2-k_kvartira_53_m_1322_et._1946679251;"
 Ленинградское ш., 118к1
 ";Беломорская; 800 м
2752;10450000;"
 2-к квартира, 51.2 м², 16/17 эт.
 ";/moskva/kvartiry/2-k_kvartira_51.2_m_1617_et._1994924071;"
 Братиславская ул., 15к2
 ";Братиславская; 700 м
2753;9800000;"
 2-к квартира, 40 м², 2/9 эт.
 ";/moskva/kvartiry/2-k_kvartira_40_m_29_et._1972907911;"
 ул. Годовикова, 14
 ";Алексеевская; 400 м
